Order_ID,Order_Date,City,State,Zone,Distance_km,Package_Weight_kg,Service_Type,Payment_Mode,Customer_Segment,Courier_Partner,Traffic_Level,Weather,Promised_Delivery_Hrs,Actual_Delivery_Hrs,Delay_Hrs,On_Time_Flag,Last_Mile_Status,Customer_Rating
ORD001370,2026-02-26,Nagpur,MH,South,5.1,0.92,Standard,Prepaid,Returning,XpressBees,Severe,Clear,40,43.8,3.8,No,Delivered,4
ORD001371,2026-02-11,Chandigarh,CH,South,6.8,2.05,Standard,COD,New,XpressBees,Medium,Clear,42,46.5,4.5,No,NDR_Pending,4
ORD001372,2026-01-24,Kolkata,WB,North,10.7,0.95,Express,Prepaid,Returning,AmazonLogistics,Medium,Clear,7,6.5,-0.5,Yes,RTO,3
ORD001373,2025-12-23,Jaipur,RJ,North,4.8,1.42,SameDay,COD,New,Delhivery,Severe,Rain,7,13.7,6.7,No,Delivered,3
ORD001374,2025-12-17,Jaipur,RJ,North,11.4,0.34,Standard,Prepaid,New,AmazonLogistics,Severe,Clear,47,53.8,6.8,No,Delivered,5
ORD001375,2025-12-13,Chandigarh,CH,Central,16.3,0.29,Standard,Prepaid,New,Delhivery,Medium,Clear,20,25.5,5.5,No,Reattempted,4
ORD001376,2026-02-10,Noida,UP,South,9.9,0.96,Express,Prepaid,Returning,EcomExpress,Medium,Clear,13,15.3,2.3,No,Delivered,3
ORD001377,2026-02-18,Noida,UP,North,7.2,1.42,Express,Prepaid,Returning,AmazonLogistics,Low,Clear,9,10.8,1.8,No,Delivered,4
ORD001378,2026-02-13,Patna,BR,Central,12.1,1.95,Express,Prepaid,New,DTDC,Medium,Clear,10,13.8,3.8,No,Delivered,3
ORD001379,2025-12-05,Surat,GJ,North,3.1,0.99,Express,COD,New,Delhivery,High,Clear,12,14.9,2.9,No,Delivered,5
ORD001380,2025-12-23,Surat,GJ,South,13.6,1.28,SameDay,Prepaid,Returning,Shadowfax,Medium,Clear,8,11.3,3.3,No,Delivered,4
ORD001381,2026-01-17,Noida,UP,West,4.5,1.77,Standard,Prepaid,Returning,DTDC,High,Clear,17,19.3,2.3,No,Delivered,4
ORD001382,2026-01-15,Chennai,TN,East,16.2,1.02,Standard,COD,Returning,Ekart,Medium,Rain,20,23.7,3.7,No,Delivered,4
ORD001383,2025-12-17,Kolkata,WB,West,4.6,1.57,Standard,Prepaid,Returning,XpressBees,Medium,Clear,34,36.5,2.5,No,Delivered,5
ORD001384,2026-01-14,Chandigarh,CH,South,10.1,0.56,Standard,COD,Returning,Delhivery,Medium,Clear,32,35.6,3.6,No,Delivered,4
ORD001385,2026-01-27,Ahmedabad,GJ,Central,1.3,0.41,Express,Prepaid,Returning,Shadowfax,Medium,Clear,11,10.7,-0.3,Yes,Delivered,5
ORD001386,2026-01-07,Hyderabad,TG,North,6.6,0.8,Standard,Prepaid,VIP,Delhivery,Medium,Rain,45,48.6,3.6,No,Delivered,4
ORD001387,2026-01-22,Indore,MP,Central,3.2,1.76,Standard,Prepaid,Returning,Delhivery,Severe,Clear,23,26.1,3.1,No,Delivered,4
ORD001388,2026-02-21,Kolkata,WB,East,1.7,0.72,Standard,Prepaid,Returning,XpressBees,Severe,Clear,36,40.0,4.0,No,Delivered,5
ORD001389,2025-12-19,Chandigarh,CH,Central,12.3,1.63,Express,Prepaid,Returning,AmazonLogistics,High,Rain,17,21.6,4.6,No,Delivered,4
ORD001390,2026-02-07,Gurgaon,HR,North,2.6,0.6,Standard,Prepaid,New,Delhivery,Low,Rain,45,48.3,3.3,No,Delivered,4
ORD001391,2026-02-12,Kolkata,WB,North,4.6,0.78,Standard,Prepaid,New,AmazonLogistics,Severe,Clear,26,29.4,3.4,No,Delivered,5
ORD001392,2026-02-23,Surat,GJ,West,4.1,1.28,Standard,Prepaid,New,DTDC,Severe,Rain,15,20.2,5.2,No,Delivered,4
ORD001393,2025-12-28,Noida,UP,South,12.1,0.74,Standard,Prepaid,Returning,AmazonLogistics,Severe,Rain,27,35.8,8.8,No,Delivered,3
ORD001394,2026-01-22,Coimbatore,TN,South,11.6,0.82,Standard,Prepaid,VIP,EcomExpress,Medium,Clear,20,23.2,3.2,No,Delivered,4
ORD001395,2026-01-13,Hyderabad,TG,Central,12.6,0.23,Standard,COD,Returning,BlueDart,Low,Heatwave,14,17.9,3.9,No,Delivered,4
ORD001396,2026-02-16,Indore,MP,West,4.4,1.83,Standard,Prepaid,Returning,Delhivery,High,Clear,20,23.8,3.8,No,NDR_Pending,4
ORD001397,2025-12-20,Nagpur,MH,South,12.9,1.03,SameDay,Prepaid,New,EcomExpress,Medium,Rain,6,11.7,5.7,No,NDR_Pending,3
ORD001398,2025-12-26,Kochi,KL,South,4.3,0.63,Express,Prepaid,VIP,EcomExpress,Medium,Heatwave,13,16.1,3.1,No,Delivered,4
ORD001399,2025-12-30,Mumbai,MH,North,4.5,3.32,Standard,Prepaid,New,EcomExpress,Medium,Storm,39,44.8,5.8,No,Delivered,4
ORD001400,2025-12-30,Chennai,TN,North,4.7,0.69,Standard,Prepaid,VIP,Delhivery,Medium,Clear,34,35.8,1.8,No,Delivered,5
ORD001401,2026-02-19,Chandigarh,CH,North,4.9,0.81,Standard,COD,New,EcomExpress,Medium,Rain,17,20.7,3.7,No,Delivered,4
ORD001402,2026-01-18,Hyderabad,TG,East,7.1,0.62,Standard,Prepaid,New,Ekart,High,Clear,28,32.5,4.5,No,Delivered,4
ORD001403,2026-02-05,Chennai,TN,West,4.1,2.14,Standard,Prepaid,Returning,AmazonLogistics,High,Clear,43,45.0,2.0,No,Delivered,4
ORD001404,2026-01-18,Kolkata,WB,South,8.4,2.61,Express,Prepaid,New,BlueDart,Medium,Fog,13,17.0,4.0,No,Reattempted,4
ORD001405,2026-02-12,Bangalore,KA,South,0.5,2.46,SameDay,Prepaid,New,Ekart,Low,Clear,3,3.9,0.9,No,Delivered,4
ORD001406,2025-12-08,Bangalore,KA,West,8.4,2.45,Standard,COD,Returning,EcomExpress,Severe,Fog,41,49.6,8.6,No,Delivered,5
ORD001407,2025-12-25,Kolkata,WB,East,3.1,0.77,Express,Prepaid,Returning,BlueDart,Medium,Clear,16,15.8,-0.2,Yes,Delivered,3
ORD001408,2026-01-27,Chandigarh,CH,East,4.8,3.01,Express,COD,New,AmazonLogistics,Medium,Clear,15,16.8,1.8,No,Delivered,4
ORD001409,2025-12-29,Mumbai,MH,South,4.9,0.98,Standard,Prepaid,Returning,Shadowfax,Medium,Clear,18,18.4,0.4,No,Delivered,5
ORD001410,2025-12-06,Chennai,TN,East,11.3,0.44,Express,Prepaid,Returning,EcomExpress,Medium,Clear,9,11.8,2.8,No,Delivered,4
ORD001411,2026-02-12,Pune,MH,South,9.5,0.86,SameDay,Prepaid,New,BlueDart,High,Clear,8,12.1,4.1,No,Delivered,4
ORD001412,2025-12-22,Indore,MP,South,6.8,1.34,SameDay,Prepaid,Returning,Shadowfax,Low,Clear,5,8.2,3.2,No,Delivered,4
ORD001413,2026-02-21,Chennai,TN,East,4.6,0.75,Express,Prepaid,Returning,XpressBees,High,Storm,12,19.5,7.5,No,Delivered,4
ORD001414,2026-01-02,Patna,BR,South,10.6,1.21,Standard,Prepaid,Returning,BlueDart,Low,Rain,38,42.0,4.0,No,Delivered,3
ORD001415,2026-01-21,Indore,MP,South,14.7,1.52,Standard,Prepaid,Returning,BlueDart,Severe,Rain,27,32.9,5.9,No,Delivered,3
ORD001416,2026-02-19,Patna,BR,South,7.4,1.41,SameDay,Prepaid,Returning,EcomExpress,High,Clear,7,11.2,4.2,No,Delivered,4
ORD001417,2026-01-04,Nagpur,MH,South,1.1,1.64,Standard,Prepaid,Returning,Shadowfax,Low,Clear,31,30.0,-1.0,Yes,Delivered,5
ORD001418,2025-12-22,Jaipur,RJ,South,4.7,0.99,Standard,Prepaid,Returning,EcomExpress,Medium,Rain,40,45.0,5.0,No,Delivered,4
ORD001419,2026-01-11,Chandigarh,CH,West,9.7,0.71,Standard,COD,Returning,AmazonLogistics,Medium,Clear,23,23.9,0.9,No,Delivered,5
ORD001420,2026-01-09,Lucknow,UP,South,5.7,0.46,Standard,Prepaid,Returning,AmazonLogistics,Severe,Clear,37,39.9,2.9,No,Delivered,4
ORD001421,2026-01-28,Gurgaon,HR,North,4.1,1.05,Standard,Prepaid,New,BlueDart,High,Heatwave,14,18.2,4.2,No,Delivered,4
ORD001422,2026-02-01,Noida,UP,East,3.9,0.8,Express,Prepaid,Returning,AmazonLogistics,Medium,Clear,7,9.9,2.9,No,Delivered,4
ORD001423,2026-03-02,Indore,MP,South,7.9,1.03,Standard,Prepaid,Returning,Delhivery,Medium,Heatwave,43,47.2,4.2,No,Delivered,4
ORD001424,2025-12-18,Kochi,KL,Central,1.4,0.32,Standard,Prepaid,Returning,BlueDart,Severe,Clear,23,26.4,3.4,No,Delivered,4
ORD001425,2025-12-22,Chennai,TN,North,7.4,0.44,Standard,Prepaid,Returning,Shadowfax,High,Clear,38,40.1,2.1,No,Delivered,5
ORD001426,2025-12-11,Bhopal,MP,West,7.9,1.5,Standard,Prepaid,New,Shadowfax,Medium,Clear,39,40.5,1.5,No,Delivered,4
ORD001427,2025-12-12,Kochi,KL,South,5.7,0.41,Express,Prepaid,Returning,AmazonLogistics,Medium,Heatwave,11,13.1,2.1,No,Delivered,5
ORD001428,2025-12-05,Gurgaon,HR,East,3.3,0.99,Express,Prepaid,Returning,Ekart,Medium,Rain,12,15.3,3.3,No,Delivered,4
ORD001429,2026-01-06,Chennai,TN,North,11.6,0.67,Express,Prepaid,Returning,BlueDart,High,Rain,13,17.0,4.0,No,Delivered,3
ORD001430,2026-03-02,Patna,BR,East,2.2,0.65,Standard,Prepaid,New,BlueDart,High,Clear,43,46.8,3.8,No,Delivered,4
ORD001431,2025-12-09,Lucknow,UP,South,8.2,1.16,Express,Prepaid,Returning,XpressBees,High,Fog,15,22.5,7.5,No,Delivered,3
ORD001432,2025-12-08,Bangalore,KA,West,10.4,1.12,Standard,COD,Returning,EcomExpress,Medium,Clear,20,25.4,5.4,No,NDR_Pending,3
ORD001433,2026-01-04,Bangalore,KA,South,8.1,1.53,Express,Prepaid,Returning,Delhivery,High,Clear,14,15.5,1.5,No,Delivered,4
ORD001434,2026-02-02,Indore,MP,North,12.4,0.57,Express,Prepaid,New,Ekart,Medium,Rain,11,14.5,3.5,No,NDR_Pending,3
ORD001435,2026-02-03,Kolkata,WB,South,3.0,0.65,Standard,COD,Returning,AmazonLogistics,High,Rain,32,36.9,4.9,No,Delivered,4
ORD001436,2025-12-05,Delhi,DL,North,4.3,2.17,Standard,Prepaid,New,Ekart,Medium,Rain,36,39.5,3.5,No,Delivered,3
ORD001437,2025-12-07,Jaipur,RJ,South,5.7,0.97,Express,Prepaid,Returning,EcomExpress,High,Clear,19,21.8,2.8,No,Delivered,5
ORD001438,2026-02-18,Kochi,KL,West,20.7,1.38,Standard,COD,Returning,Delhivery,Medium,Fog,26,31.5,5.5,No,Delivered,4
ORD001439,2026-02-16,Kolkata,WB,South,9.5,0.82,Express,Prepaid,Returning,BlueDart,High,Clear,10,12.0,2.0,No,Delivered,4
ORD001440,2026-02-03,Noida,UP,North,10.3,1.45,Standard,Prepaid,VIP,Ekart,Severe,Storm,26,37.4,11.4,No,Delivered,2
ORD001441,2025-12-18,Patna,BR,North,10.1,0.25,Standard,Prepaid,New,Delhivery,High,Clear,30,32.1,2.1,No,Delivered,4
ORD001442,2026-03-04,Surat,GJ,North,7.8,2.21,Express,Prepaid,Returning,Delhivery,Medium,Clear,17,17.2,0.2,No,Delivered,5
ORD001443,2026-02-10,Gurgaon,HR,North,11.7,0.84,Standard,Prepaid,Returning,Delhivery,High,Clear,27,29.5,2.5,No,Delivered,5
ORD001444,2026-02-28,Jaipur,RJ,West,0.5,0.52,Standard,Prepaid,Returning,AmazonLogistics,Medium,Clear,41,41.7,0.7,No,Delivered,5
ORD001445,2026-01-29,Delhi,DL,North,8.6,0.58,Standard,Prepaid,Returning,AmazonLogistics,Low,Clear,28,28.3,0.3,No,Delivered,5
ORD001446,2026-03-02,Mumbai,MH,East,9.2,0.94,Standard,Prepaid,VIP,DTDC,High,Fog,30,36.6,6.6,No,Delivered,4
ORD001447,2025-12-15,Gurgaon,HR,North,11.6,1.03,Standard,Prepaid,Returning,Delhivery,High,Rain,35,39.9,4.9,No,Delivered,4
ORD001448,2025-12-11,Noida,UP,North,2.9,1.2,Express,Prepaid,New,DTDC,Low,Clear,11,12.1,1.1,No,Delivered,4
ORD001449,2026-03-02,Coimbatore,TN,East,3.2,0.54,Standard,COD,New,Shadowfax,Severe,Clear,29,34.1,5.1,No,Delivered,4
ORD001450,2026-01-27,Delhi,DL,South,3.4,1.86,Standard,COD,Returning,Delhivery,Medium,Rain,20,25.8,5.8,No,NDR_Pending,4
ORD001451,2026-01-29,Chennai,TN,South,9.6,0.81,Standard,Prepaid,New,EcomExpress,Severe,Heatwave,42,50.3,8.3,No,Delivered,3
ORD001452,2026-02-10,Mumbai,MH,Central,9.6,0.78,Standard,Prepaid,Returning,Shadowfax,High,Clear,33,36.4,3.4,No,Delivered,4
ORD001453,2026-02-27,Pune,MH,Central,3.7,0.96,Standard,Prepaid,VIP,EcomExpress,Severe,Heatwave,14,20.5,6.5,No,Delivered,4
ORD001454,2025-12-16,Hyderabad,TG,West,15.2,1.64,SameDay,Prepaid,Returning,Ekart,High,Clear,8,12.6,4.6,No,Delivered,4
ORD001455,2025-12-29,Indore,MP,North,8.6,1.08,Standard,Prepaid,New,Shadowfax,Severe,Rain,27,34.8,7.8,No,Reattempted,4
ORD001456,2025-12-24,Pune,MH,West,8.0,0.8,Standard,Prepaid,Returning,BlueDart,High,Rain,14,19.3,5.3,No,Delivered,4
ORD001457,2025-12-29,Noida,UP,Central,6.7,0.91,Standard,COD,Returning,DTDC,Medium,Clear,31,34.7,3.7,No,Delivered,4
ORD001458,2026-01-11,Lucknow,UP,Central,11.2,2.3,Standard,Prepaid,VIP,XpressBees,Medium,Clear,16,19.7,3.7,No,Delivered,4
ORD001459,2026-01-25,Chennai,TN,North,9.1,2.08,Standard,Prepaid,Returning,Delhivery,High,Rain,20,25.9,5.9,No,Delivered,3
ORD001460,2026-02-20,Surat,GJ,South,15.1,1.38,Standard,Prepaid,Returning,XpressBees,Low,Clear,36,38.6,2.6,No,Delivered,4
ORD001461,2025-12-26,Patna,BR,South,2.6,1.21,Standard,Prepaid,New,EcomExpress,Severe,Clear,32,37.8,5.8,No,Delivered,4
ORD001462,2026-02-17,Kolkata,WB,North,1.3,4.43,Standard,Prepaid,New,BlueDart,Medium,Clear,22,22.6,0.6,No,Delivered,5
ORD001463,2026-01-26,Mumbai,MH,West,4.5,1.46,Express,Prepaid,Returning,DTDC,High,Rain,9,13.5,4.5,No,Delivered,4
ORD001464,2026-02-17,Pune,MH,North,9.7,1.23,Express,COD,Returning,XpressBees,Medium,Clear,16,17.2,1.2,No,Delivered,4
ORD001465,2026-02-16,Chandigarh,CH,South,5.8,0.98,Standard,COD,Returning,BlueDart,High,Clear,17,20.8,3.8,No,Delivered,4
ORD001466,2025-12-30,Delhi,DL,North,12.6,1.37,Express,COD,Returning,Delhivery,Severe,Storm,11,21.6,10.6,No,RTO,3
ORD001467,2026-02-13,Nagpur,MH,South,5.9,0.18,Standard,Prepaid,New,Shadowfax,Medium,Rain,13,14.5,1.5,No,Delivered,5
ORD001468,2026-02-12,Ahmedabad,GJ,North,11.8,2.05,Standard,Prepaid,New,EcomExpress,High,Clear,19,22.3,3.3,No,Delivered,4
ORD001469,2026-01-25,Patna,BR,South,4.2,0.52,Express,COD,Returning,Ekart,Medium,Clear,11,14.2,3.2,No,Delivered,4
ORD001470,2025-12-13,Pune,MH,North,12.2,0.72,Standard,Prepaid,Returning,Shadowfax,High,Clear,15,18.8,3.8,No,Delivered,3
ORD001471,2026-03-01,Chandigarh,CH,Central,13.0,0.48,SameDay,COD,Returning,AmazonLogistics,High,Clear,7,11.1,4.1,No,Delivered,5
ORD001472,2026-03-01,Kochi,KL,North,5.2,0.71,Standard,COD,Returning,BlueDart,Medium,Clear,37,39.9,2.9,No,Delivered,4
ORD001473,2026-01-05,Jaipur,RJ,South,9.5,0.9,Standard,Prepaid,New,AmazonLogistics,Low,Clear,15,15.7,0.7,No,Delivered,4
ORD001474,2026-01-19,Hyderabad,TG,North,8.6,1.88,Standard,Prepaid,Returning,Delhivery,Medium,Clear,23,25.6,2.6,No,Delivered,5
ORD001475,2026-01-12,Noida,UP,North,9.6,2.4,Express,Prepaid,VIP,EcomExpress,Low,Rain,15,17.1,2.1,No,Delivered,4
ORD001476,2026-02-08,Kolkata,WB,North,12.6,3.54,Standard,Prepaid,Returning,Delhivery,High,Clear,23,27.5,4.5,No,Delivered,4
ORD001477,2026-01-02,Lucknow,UP,North,11.4,1.18,Express,COD,Returning,Delhivery,Medium,Clear,11,12.5,1.5,No,Delivered,4
ORD001478,2026-03-03,Ahmedabad,GJ,North,9.6,0.97,Standard,Prepaid,Returning,Ekart,Severe,Fog,18,24.0,6.0,No,Delivered,3
ORD001479,2025-12-13,Hyderabad,TG,South,10.2,1.76,Standard,Prepaid,Returning,DTDC,Severe,Clear,46,51.1,5.1,No,Delivered,4
ORD001480,2026-01-11,Jaipur,RJ,West,2.4,0.66,Express,Prepaid,Returning,XpressBees,Severe,Rain,9,16.1,7.1,No,Reattempted,4
ORD001481,2026-01-15,Bangalore,KA,North,7.3,0.62,Standard,Prepaid,New,Shadowfax,High,Clear,17,20.4,3.4,No,Delivered,3
ORD001482,2026-01-01,Mumbai,MH,South,3.1,0.89,Standard,COD,Returning,XpressBees,Medium,Clear,20,21.3,1.3,No,Delivered,5
ORD001483,2026-01-16,Chennai,TN,West,7.4,1.08,Standard,Prepaid,Returning,XpressBees,High,Clear,27,31.7,4.7,No,Delivered,4
ORD001484,2026-01-02,Delhi,DL,North,12.0,0.32,SameDay,Prepaid,Returning,AmazonLogistics,High,Clear,9,12.7,3.7,No,Delivered,4
ORD001485,2026-01-06,Jaipur,RJ,South,7.5,2.1,Express,Prepaid,Returning,XpressBees,Severe,Rain,11,19.3,8.3,No,Delivered,4
ORD001486,2025-12-13,Chandigarh,CH,North,0.5,1.28,Standard,Prepaid,New,AmazonLogistics,Medium,Clear,35,34.4,-0.6,Yes,Delivered,5
ORD001487,2026-01-10,Bangalore,KA,North,3.3,1.78,Express,Prepaid,Returning,EcomExpress,Low,Clear,10,12.5,2.5,No,Delivered,5
ORD001488,2026-02-04,Mumbai,MH,South,9.8,0.43,Standard,Prepaid,New,Ekart,Severe,Clear,18,25.3,7.3,No,Delivered,4
ORD001489,2026-02-26,Delhi,DL,Central,5.3,0.74,Standard,Prepaid,New,Delhivery,High,Clear,25,29.3,4.3,No,Delivered,4
ORD001490,2026-03-05,Surat,GJ,Central,10.6,0.72,Express,COD,Returning,BlueDart,Medium,Clear,16,19.1,3.1,No,Delivered,5
ORD001491,2026-02-14,Chennai,TN,Central,2.7,0.98,Express,Prepaid,Returning,Ekart,High,Clear,14,17.5,3.5,No,Delivered,3
ORD001492,2026-02-22,Lucknow,UP,South,9.0,1.08,Express,Prepaid,Returning,EcomExpress,Low,Clear,18,19.9,1.9,No,Delivered,4
ORD001493,2026-01-05,Mumbai,MH,North,9.2,1.86,Express,Prepaid,Returning,Delhivery,Medium,Rain,10,12.4,2.4,No,Delivered,4
ORD001494,2026-03-02,Kolkata,WB,South,10.7,1.17,Standard,Prepaid,Returning,BlueDart,Medium,Rain,37,40.0,3.0,No,RTO,3
ORD001495,2026-02-21,Jaipur,RJ,North,4.9,0.71,SameDay,Prepaid,New,BlueDart,Medium,Clear,4,5.1,1.1,No,Delivered,4
ORD001496,2025-12-24,Jaipur,RJ,North,10.6,4.11,Standard,Prepaid,New,Ekart,Medium,Heatwave,48,50.0,2.0,No,Delivered,3
ORD001497,2026-02-08,Indore,MP,North,13.5,0.94,Standard,Prepaid,Returning,AmazonLogistics,Medium,Clear,35,38.8,3.8,No,Delivered,4
ORD001498,2025-12-11,Patna,BR,South,0.5,0.64,Express,COD,VIP,Shadowfax,Medium,Clear,6,8.3,2.3,No,Delivered,4
ORD001499,2026-01-03,Lucknow,UP,South,7.7,0.36,Standard,Prepaid,Returning,Ekart,Medium,Rain,16,22.1,6.1,No,Delivered,4
ORD001500,2025-12-30,Bhopal,MP,North,0.5,1.17,Standard,COD,New,XpressBees,Medium,Rain,26,30.7,4.7,No,Delivered,5
ORD001501,2026-02-14,Surat,GJ,West,4.1,1.67,Express,COD,Returning,AmazonLogistics,Medium,Clear,14,13.8,-0.2,Yes,Delivered,5
ORD001502,2026-01-29,Chennai,TN,South,4.4,0.56,Standard,COD,Returning,EcomExpress,High,Storm,21,29.8,8.8,No,Delivered,4
ORD001503,2026-01-01,Hyderabad,TG,East,7.2,1.61,Standard,Prepaid,New,Shadowfax,High,Heatwave,16,19.6,3.6,No,Delivered,4
ORD001504,2026-02-09,Kolkata,WB,North,9.0,1.16,Standard,Prepaid,Returning,Delhivery,Medium,Clear,46,49.9,3.9,No,Delivered,3
ORD001505,2025-12-14,Indore,MP,South,11.1,0.38,Standard,COD,Returning,Delhivery,Low,Clear,37,41.1,4.1,No,NDR_Pending,3
ORD001506,2026-02-14,Hyderabad,TG,North,8.6,1.61,Standard,COD,Returning,DTDC,High,Rain,46,53.9,7.9,No,Delivered,3
ORD001507,2026-02-21,Gurgaon,HR,South,10.2,0.94,Standard,COD,New,Delhivery,High,Heatwave,24,30.5,6.5,No,Delivered,4
ORD001508,2025-12-09,Lucknow,UP,North,3.2,0.56,Express,COD,New,XpressBees,Severe,Clear,19,24.8,5.8,No,Delivered,4
ORD001509,2026-02-10,Chandigarh,CH,North,11.7,1.96,Standard,Prepaid,New,DTDC,Severe,Clear,37,42.9,5.9,No,Delivered,4
ORD001510,2026-01-29,Kochi,KL,West,0.5,1.94,Express,Prepaid,Returning,Delhivery,High,Rain,12,18.6,6.6,No,RTO,3
ORD001511,2025-12-26,Kolkata,WB,North,13.6,0.56,SameDay,COD,New,Shadowfax,Severe,Clear,9,15.6,6.6,No,Delivered,4
ORD001512,2025-12-29,Hyderabad,TG,North,12.9,1.32,Standard,Prepaid,Returning,DTDC,Medium,Rain,32,36.4,4.4,No,Delivered,3
ORD001513,2025-12-24,Coimbatore,TN,Central,10.5,1.25,SameDay,COD,Returning,Ekart,High,Clear,5,10.0,5.0,No,Delivered,3
ORD001514,2025-12-28,Kolkata,WB,North,16.4,1.06,Standard,COD,New,EcomExpress,Severe,Rain,47,57.0,10.0,No,Reattempted,3
ORD001515,2026-01-03,Hyderabad,TG,West,0.5,0.81,Express,Prepaid,New,Ekart,High,Clear,14,17.9,3.9,No,Delivered,5
ORD001516,2026-02-14,Gurgaon,HR,South,10.6,1.01,SameDay,Prepaid,New,AmazonLogistics,Medium,Clear,5,5.4,0.4,No,Delivered,5
ORD001517,2025-12-30,Lucknow,UP,North,8.0,1.94,Express,Prepaid,VIP,XpressBees,Medium,Rain,13,18.4,5.4,No,Delivered,3
ORD001518,2026-02-24,Mumbai,MH,South,8.5,1.41,Standard,COD,New,BlueDart,Medium,Clear,40,43.1,3.1,No,Delivered,4
ORD001519,2026-01-23,Lucknow,UP,North,2.8,0.35,Standard,Prepaid,Returning,DTDC,Medium,Clear,26,27.3,1.3,No,Delivered,4
ORD001520,2026-01-28,Lucknow,UP,West,9.1,0.31,Standard,Prepaid,Returning,AmazonLogistics,High,Clear,38,39.9,1.9,No,Delivered,4
ORD001521,2026-02-24,Chandigarh,CH,North,8.9,0.36,SameDay,Prepaid,New,EcomExpress,High,Fog,6,13.6,7.6,No,Delivered,3
ORD001522,2025-12-06,Coimbatore,TN,North,4.7,0.49,Standard,COD,Returning,Ekart,Medium,Clear,15,19.2,4.2,No,Delivered,4
ORD001523,2026-01-12,Bangalore,KA,South,7.2,0.7,Standard,Prepaid,Returning,Ekart,High,Rain,20,27.1,7.1,No,Delivered,4
ORD001524,2026-01-03,Bangalore,KA,East,2.2,0.84,Standard,Prepaid,Returning,Shadowfax,Medium,Clear,39,38.7,-0.3,Yes,Delivered,5
ORD001525,2026-02-15,Nagpur,MH,East,5.9,1.06,Standard,Prepaid,New,DTDC,Medium,Fog,33,37.1,4.1,No,Delivered,4
ORD001526,2026-02-28,Mumbai,MH,Central,11.3,1.08,Standard,Prepaid,New,Shadowfax,Medium,Clear,20,22.5,2.5,No,Delivered,4
ORD001527,2026-03-02,Kolkata,WB,West,11.4,1.07,Standard,COD,New,AmazonLogistics,Medium,Clear,43,47.2,4.2,No,Reattempted,4
ORD001528,2026-01-30,Delhi,DL,West,10.6,2.19,Standard,Prepaid,Returning,AmazonLogistics,High,Clear,45,49.1,4.1,No,Delivered,3
ORD001529,2025-12-30,Mumbai,MH,South,11.3,0.4,Standard,Prepaid,VIP,Delhivery,High,Clear,22,25.6,3.6,No,Delivered,4
ORD001530,2026-02-18,Gurgaon,HR,East,11.4,1.35,Standard,Prepaid,Returning,Delhivery,High,Fog,25,31.3,6.3,No,Delivered,4
ORD001531,2026-01-26,Pune,MH,South,4.9,1.35,Standard,Prepaid,New,EcomExpress,Medium,Rain,18,22.5,4.5,No,RTO,2
ORD001532,2026-01-17,Mumbai,MH,South,8.9,0.52,Standard,Prepaid,New,Ekart,High,Rain,34,40.4,6.4,No,Delivered,3
ORD001533,2026-01-15,Gurgaon,HR,West,11.8,1.52,Express,COD,Returning,BlueDart,Medium,Rain,12,18.5,6.5,No,Delivered,4
ORD001534,2026-01-14,Bangalore,KA,South,2.0,1.38,Standard,Prepaid,New,Ekart,Medium,Fog,22,27.3,5.3,No,Delivered,5
ORD001535,2026-02-22,Bhopal,MP,North,2.0,1.08,Standard,Prepaid,Returning,Shadowfax,High,Storm,13,20.6,7.6,No,Delivered,3
ORD001536,2026-01-24,Mumbai,MH,South,1.7,0.26,Standard,Prepaid,VIP,EcomExpress,High,Rain,13,16.7,3.7,No,Delivered,4
ORD001537,2026-02-23,Bangalore,KA,South,0.5,1.97,Standard,COD,Returning,Ekart,Severe,Clear,23,27.0,4.0,No,Delivered,4
ORD001538,2026-02-19,Delhi,DL,East,3.3,1.27,Express,Prepaid,New,XpressBees,Medium,Clear,17,17.5,0.5,No,Delivered,3
ORD001539,2025-12-30,Coimbatore,TN,South,5.4,1.41,Express,Prepaid,New,BlueDart,High,Clear,9,12.2,3.2,No,Delivered,3
ORD001540,2026-03-01,Nagpur,MH,East,13.5,0.14,Standard,Prepaid,Returning,Delhivery,Medium,Rain,38,42.0,4.0,No,RTO,4
ORD001541,2026-01-04,Lucknow,UP,South,5.8,0.8,Standard,COD,New,Delhivery,Medium,Clear,45,48.1,3.1,No,Delivered,4
ORD001542,2026-01-22,Hyderabad,TG,West,1.4,0.47,Standard,Prepaid,Returning,Delhivery,High,Clear,46,49.6,3.6,No,Delivered,5
ORD001543,2026-02-27,Pune,MH,North,8.2,2.4,Express,Prepaid,Returning,BlueDart,High,Rain,9,14.1,5.1,No,Delivered,3
ORD001544,2026-03-02,Indore,MP,Central,6.7,0.57,Standard,Prepaid,Returning,XpressBees,High,Clear,34,38.6,4.6,No,Delivered,5
ORD001545,2025-12-18,Hyderabad,TG,South,4.4,2.68,SameDay,Prepaid,Returning,EcomExpress,High,Clear,5,7.4,2.4,No,Delivered,4
ORD001546,2026-02-14,Indore,MP,North,5.1,1.96,Standard,COD,New,Delhivery,Medium,Fog,19,21.8,2.8,No,Delivered,5
ORD001547,2026-01-21,Kochi,KL,North,11.8,1.26,SameDay,Prepaid,New,EcomExpress,Severe,Clear,8,12.9,4.9,No,Delivered,3
ORD001548,2026-02-13,Bhopal,MP,North,1.9,2.18,Standard,COD,Returning,BlueDart,Severe,Clear,20,25.5,5.5,No,Delivered,4
